Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,TOI,ES,PP,SH,ESG,PPG,SHG,GWG,OTG,ESA,PPA,SHA,GWA,OTA,ESP,PPP,SHP,GWP,OTP,PPP%,G/60,A/60,P/60,ESG/60,ESA/60,ESP/60,PPG/60,PPA/60,PPP/60,G/GP,A/GP,P/GP,SHOTS,SH%,HITS,BS,FOW,FOL,FO%
Mikhail Grabovski,TOR,27,F,74,23,28,51,51,0,17:36,15:13,2:05,0:17,18,5,0,2,1,23,5,0,3,1,41,10,0,5,2,19.6%,1.059,1.289,2.348,0.959,1.225,2.183,1.935,1.935,3.87,0.311,0.378,0.689,163,14.1%,56,32,466,439,51.49%
Derek Stepan,NYR,21,F,82,17,34,51,22,14,18:56,14:33,3:06,1:17,13,4,0,4,1,22,12,0,8,2,35,16,0,12,3,31.4%,0.657,1.313,1.97,0.654,1.106,1.76,0.943,2.828,3.77,0.207,0.415,0.622,169,10.1%,137,44,386,481,44.52%
Adam Henrique,NJD,21,F,74,16,35,51,7,8,18:09,14:43,1:38,1:47,12,0,4,3,1,24,8,3,5,1,36,8,7,8,2,15.7%,0.714,1.563,2.277,0.66,1.321,1.981,0.0,3.945,3.945,0.216,0.473,0.689,130,12.3%,83,57,501,525,48.83%
Alex Pietrangelo,STL,21,D,81,12,39,51,36,16,24:43,18:38,2:52,3:12,6,6,0,6,1,20,18,1,7,1,26,24,1,13,2,47.1%,0.359,1.168,1.528,0.238,0.795,1.033,1.545,4.634,6.179,0.148,0.481,0.63,202,5.9%,90,133,0,0,0.00%
Andrew Ladd,WPG,26,F,82,28,22,50,64,-8,19:33,15:24,2:36,1:32,24,4,0,6,2,14,8,0,5,0,38,12,0,11,2,24.0%,1.047,0.823,1.87,1.139,0.665,1.804,1.12,2.239,3.359,0.341,0.268,0.61,265,10.6%,76,25,32,27,54.24%
Jordan Staal,PIT,23,F,62,25,25,50,34,11,20:03,15:25,1:59,2:38,17,5,3,0,0,21,2,2,4,0,38,7,5,4,0,14.0%,1.206,1.206,2.413,1.066,1.317,2.384,2.431,0.972,3.403,0.403,0.403,0.806,149,16.8%,101,23,591,567,51.04%
Jirí Hudler,DET,27,F,81,25,25,50,42,10,15:40,13:24,2:14,0:00,23,2,0,2,0,17,8,0,3,0,40,10,0,5,0,20.0%,1.182,1.182,2.364,1.271,0.939,2.21,0.659,2.637,3.296,0.309,0.309,0.617,127,19.7%,48,15,2,5,28.57%
Shane Doan,PHX,35,F,79,22,28,50,48,-8,19:36,15:31,3:11,0:52,17,5,0,5,1,18,9,1,4,0,35,14,1,9,1,28.0%,0.852,1.085,1.937,0.832,0.881,1.712,1.189,2.14,3.329,0.278,0.354,0.633,226,9.7%,205,27,33,26,55.93%
Drew Stafford,BUF,26,F,80,20,30,50,46,5,17:38,14:23,2:15,0:59,16,3,1,4,0,26,4,0,1,0,42,7,1,5,0,14.0%,0.85,1.275,2.125,0.834,1.355,2.188,0.998,1.33,2.328,0.25,0.375,0.625,226,8.9%,102,22,45,41,52.33%
Wayne Simmonds,PHI,23,F,82,28,21,49,114,-1,15:54,12:39,3:13,0:02,17,11,0,4,0,16,5,0,3,0,33,16,0,7,0,32.7%,1.288,0.966,2.254,0.983,0.925,1.909,2.5,1.136,3.636,0.341,0.256,0.598,197,14.2%,140,34,7,10,41.18%
Vincent Lecavalier,TBL,31,F,64,22,27,49,50,-2,18:55,15:20,3:24,0:10,17,5,0,5,1,21,6,0,4,0,38,11,0,9,1,22.4%,1.089,1.337,2.427,1.038,1.283,2.321,1.378,1.654,3.033,0.344,0.422,0.766,182,12.1%,103,31,556,606,47.85%
Ryan Kesler,VAN,27,F,77,22,27,49,56,11,20:05,14:35,3:28,2:00,13,8,1,1,0,15,11,1,8,1,28,19,2,9,1,38.8%,0.853,1.047,1.9,0.694,0.801,1.495,1.791,2.463,4.253,0.286,0.351,0.636,222,9.9%,108,59,724,627,53.59%
Shea Weber,NSH,26,D,78,19,30,49,46,21,26:09,20:22,3:31,2:16,7,10,2,1,0,18,12,0,5,1,25,22,2,6,1,44.9%,0.559,0.882,1.441,0.264,0.68,0.944,2.181,2.617,4.798,0.244,0.385,0.628,230,8.3%,177,140,0,0,0.00%
Jakub Vorácek,PHI,22,F,78,18,31,49,32,11,16:17,12:22,3:21,0:33,18,0,0,2,0,20,11,0,5,1,38,11,0,7,1,22.4%,0.85,1.464,2.314,1.119,1.243,2.362,0.0,2.515,2.515,0.231,0.397,0.628,190,9.5%,44,18,7,16,30.43%
Daniel Briere,PHI,34,F,70,16,33,49,69,5,17:21,14:05,3:12,0:03,12,4,0,3,2,20,13,0,6,3,32,17,0,9,5,34.7%,0.79,1.629,2.419,0.73,1.217,1.947,1.066,3.465,4.531,0.229,0.471,0.7,174,9.2%,48,16,406,425,48.86%
Alex Tanguay,CGY,32,F,64,13,36,49,28,7,19:02,14:26,3:14,1:21,11,1,1,3,0,21,14,1,3,0,32,15,2,6,0,30.6%,0.64,1.772,2.412,0.714,1.363,2.077,0.289,4.042,4.331,0.203,0.563,0.766,84,15.5%,22,47,25,42,37.31%
Alexander Edler,VAN,25,D,82,11,38,49,34,0,23:51,18:09,3:26,2:15,5,5,1,0,0,21,17,0,10,3,26,22,1,10,3,44.9%,0.337,1.165,1.502,0.201,0.846,1.048,1.062,3.611,4.673,0.134,0.463,0.598,228,4.8%,143,145,0,3,0.00%
Curtis Glencross,CGY,29,F,67,26,22,48,62,-13,18:01,13:45,2:03,2:12,17,8,1,3,0,16,5,1,6,0,33,13,2,9,0,27.1%,1.292,1.093,2.385,1.107,1.042,2.148,3.491,2.182,5.673,0.388,0.328,0.716,110,23.6%,81,49,41,41,50.00%
Ryan Malone,TBL,32,F,68,20,28,48,82,-11,17:41,14:11,2:55,0:33,14,5,1,2,1,18,10,0,4,0,32,15,1,6,1,31.3%,0.998,1.397,2.395,0.87,1.119,1.989,1.506,3.013,4.519,0.294,0.412,0.706,144,13.9%,142,36,29,50,36.71%
Steve Sullivan,PIT,37,F,79,17,31,48,20,-3,15:21,11:42,3:38,0:00,12,5,0,1,0,15,16,0,4,0,27,21,0,5,0,43.8%,0.841,1.533,2.374,0.778,0.973,1.751,1.042,3.334,4.375,0.215,0.392,0.608,140,12.1%,38,16,4,5,44.44%
Dan Boyle,SJS,35,D,81,9,39,48,57,10,25:34,20:08,3:56,1:30,6,3,0,2,1,25,14,0,9,1,31,17,0,11,2,35.4%,0.261,1.129,1.39,0.221,0.919,1.14,0.565,2.636,3.201,0.111,0.481,0.593,252,3.6%,58,137,0,0,0.00%
Matt Read,PHI,25,F,79,24,23,47,12,13,17:03,12:03,2:25,2:35,18,4,2,6,0,15,7,1,3,0,33,11,3,9,0,23.4%,1.068,1.024,2.092,1.134,0.945,2.08,1.257,2.199,3.456,0.304,0.291,0.595,155,15.5%,82,58,142,204,41.04%
Tyler Bozak,TOR,25,F,73,18,29,47,22,-7,18:50,15:22,2:47,0:41,14,4,0,1,0,20,8,1,5,0,34,12,1,6,0,25.5%,0.785,1.265,2.05,0.749,1.07,1.818,1.179,2.358,3.538,0.247,0.397,0.644,109,16.5%,117,34,631,567,52.67%
Sam Gagner,EDM,22,F,75,18,29,47,36,5,17:10,14:40,2:27,0:02,12,6,0,0,0,23,6,0,2,0,35,12,0,2,0,25.5%,0.838,1.35,2.188,0.654,1.254,1.909,1.947,1.947,3.895,0.24,0.387,0.627,149,12.1%,21,23,334,367,47.65%
Kyle Wellwood,WPG,28,F,77,18,29,47,4,3,14:57,12:54,1:59,0:03,14,4,0,1,1,23,6,0,5,0,37,10,0,6,1,21.3%,0.938,1.511,2.449,0.845,1.388,2.233,1.567,2.35,3.917,0.234,0.377,0.61,93,19.4%,10,13,135,115,54.00%
Frans Nielsen,NYI,27,F,82,17,30,47,6,-3,17:27,12:56,2:29,2:01,12,5,0,1,0,20,10,0,3,0,32,15,0,4,0,31.9%,0.713,1.258,1.97,0.679,1.131,1.809,1.466,2.933,4.399,0.207,0.366,0.573,133,12.8%,29,66,523,633,45.24%
Nick Foligno,OTT,24,F,82,15,32,47,124,2,14:38,13:09,1:19,0:10,14,1,0,3,0,29,3,0,3,0,43,4,0,6,0,8.5%,0.749,1.599,2.348,0.779,1.613,2.392,0.553,1.658,2.21,0.183,0.39,0.573,153,9.8%,196,30,62,87,41.61%
Mark Streit,NYI,34,D,82,7,40,47,46,-27,23:22,18:57,3:42,0:42,4,3,0,1,1,20,20,0,6,0,24,23,0,7,1,48.9%,0.219,1.252,1.471,0.154,0.772,0.926,0.592,3.946,4.538,0.085,0.488,0.573,149,4.7%,110,115,0,1,0.00%
David Clarkson,NJD,27,F,80,30,16,46,138,-8,16:21,13:17,3:03,0:01,22,8,0,7,1,8,8,0,1,0,30,16,0,8,1,34.8%,1.375,0.734,2.109,1.242,0.452,1.693,1.965,1.965,3.929,0.375,0.2,0.575,228,13.2%,169,19,102,141,41.98%
Bryan Little,WPG,24,F,74,24,22,46,26,-11,20:13,15:56,2:45,1:30,18,6,0,6,0,14,7,1,4,0,32,13,1,10,0,28.3%,0.963,0.882,1.845,0.915,0.712,1.627,1.762,2.055,3.817,0.324,0.297,0.622,162,14.8%,44,13,733,746,49.56%
Ryan Smyth,EDM,35,F,82,19,27,46,82,-5,19:04,14:26,2:28,2:09,15,4,0,4,0,23,4,0,2,0,38,8,0,6,0,17.4%,0.729,1.035,1.764,0.76,1.165,1.925,1.181,1.181,2.363,0.232,0.329,0.561,194,9.8%,53,31,66,84,44.00%
Marcus Johansson,WSH,21,F,80,14,32,46,8,-5,16:48,13:58,2:17,0:32,13,1,0,3,0,25,7,0,7,1,38,8,0,10,1,17.4%,0.625,1.428,2.053,0.698,1.342,2.04,0.328,2.293,2.62,0.175,0.4,0.575,90,15.6%,61,28,307,403,43.24%
Jussi Jokinen,CAR,28,F,79,12,34,46,54,-2,17:40,13:33,2:49,1:17,7,3,2,3,0,19,15,0,6,1,26,18,2,9,1,39.1%,0.516,1.461,1.977,0.392,1.064,1.457,0.809,4.044,4.853,0.152,0.43,0.582,118,10.2%,41,48,459,374,55.10%
Dennis Wideman,WSH,28,D,82,11,35,46,46,-8,23:54,18:41,3:16,1:56,7,4,0,3,1,19,16,0,5,2,26,20,0,8,3,43.5%,0.337,1.071,1.408,0.274,0.744,1.018,0.893,3.571,4.463,0.134,0.427,0.561,175,6.3%,113,132,0,0,0.00%
Ryan Suter,NSH,26,D,79,7,39,46,30,15,26:30,20:27,3:41,2:20,3,3,1,1,0,16,22,1,4,0,19,25,2,5,0,54.3%,0.201,1.118,1.318,0.111,0.594,0.705,0.617,4.524,5.141,0.089,0.494,0.582,134,5.2%,46,116,0,1,0.00%
Kyle Okposo,NYI,23,F,79,24,21,45,46,-15,17:04,15:17,1:40,0:05,21,3,0,2,0,18,3,0,4,0,39,6,0,6,0,13.3%,1.068,0.935,2.003,1.043,0.894,1.937,1.357,1.357,2.715,0.304,0.266,0.57,152,15.8%,51,33,68,74,47.89%
Ryane Clowe,SJS,29,F,76,17,28,45,97,-5,17:51,15:34,2:16,0:01,13,4,0,2,0,17,11,0,3,0,30,15,0,5,0,33.3%,0.751,1.237,1.988,0.659,0.862,1.521,1.391,3.826,5.217,0.224,0.368,0.592,180,9.4%,109,36,6,14,30.00%
Kyle Brodziak,MIN,27,F,82,22,22,44,66,-15,19:03,14:57,1:40,2:25,17,5,0,0,0,16,6,0,5,0,33,11,0,5,0,25.0%,0.844,0.844,1.689,0.832,0.783,1.614,2.18,2.616,4.796,0.268,0.268,0.537,160,13.8%,81,62,707,722,49.48%
Petr Sýkora,NJD,35,F,82,21,23,44,40,4,15:54,13:55,1:58,0:00,17,4,0,6,0,21,2,0,5,0,38,6,0,11,0,13.6%,0.966,1.058,2.024,0.893,1.104,1.997,1.483,0.742,2.225,0.256,0.28,0.537,170,12.4%,19,16,10,8,55.56%
Jeff Skinner,CAR,19,F,64,20,24,44,56,-8,18:37,15:02,3:21,0:13,16,4,0,5,0,15,9,0,1,0,31,13,0,6,0,29.5%,1.007,1.208,2.215,0.998,0.935,1.933,1.116,2.51,3.625,0.313,0.375,0.688,210,9.5%,44,15,67,92,42.14%
Mike Richards,LAK,26,F,74,18,26,44,71,3,18:53,13:43,3:06,2:02,11,3,4,1,0,15,11,0,8,2,26,14,4,9,2,31.8%,0.773,1.116,1.889,0.65,0.886,1.535,0.782,2.866,3.647,0.243,0.351,0.595,171,10.5%,115,39,539,528,50.52%
Derek Roy,BUF,28,F,80,17,27,44,54,-7,19:19,14:59,2:37,1:42,10,6,1,2,1,21,6,0,4,1,31,12,1,6,2,27.3%,0.66,1.048,1.708,0.5,1.05,1.551,1.719,1.719,3.437,0.213,0.338,0.55,176,9.7%,35,50,672,657,50.56%
Dainius Zubrus,NJD,33,F,82,17,27,44,34,7,18:41,14:52,1:48,2:00,10,4,3,2,0,23,2,2,3,1,33,6,5,5,1,13.6%,0.666,1.057,1.723,0.492,1.132,1.624,1.625,0.813,2.438,0.207,0.329,0.537,109,15.6%,102,41,191,250,43.31%
Nicklas Bäckström,WSH,24,F,42,14,30,44,24,-4,19:09,14:49,3:20,1:00,11,3,0,4,1,14,16,0,6,2,25,19,0,10,3,43.2%,1.044,2.236,3.28,1.06,1.349,2.41,1.284,6.849,8.133,0.333,0.714,1.048,95,14.7%,31,25,353,338,51.09%
Mikko Koivu,MIN,28,F,55,12,32,44,28,10,21:21,16:05,3:31,1:43,9,2,1,2,1,16,13,3,6,1,25,15,4,8,2,34.1%,0.613,1.635,2.248,0.61,1.085,1.695,0.619,4.023,4.642,0.218,0.582,0.8,129,9.3%,62,21,587,536,52.27%
Dion Phaneuf,TOR,26,D,82,12,32,44,92,-10,25:17,19:13,3:33,2:30,5,7,0,1,1,16,15,1,1,0,21,22,1,2,1,50.0%,0.347,0.926,1.273,0.19,0.609,0.799,1.44,3.086,4.525,0.146,0.39,0.537,202,5.9%,214,127,0,0,0.00%
Kevin Bieksa,VAN,30,D,78,8,36,44,94,12,23:38,19:19,1:43,2:35,6,2,0,2,0,28,8,0,5,2,34,10,0,7,2,22.7%,0.26,1.171,1.432,0.239,1.115,1.354,0.89,3.56,4.449,0.103,0.462,0.564,166,4.8%,159,106,0,1,0.00%
Patric Hörnqvist,NSH,24,F,76,27,16,43,28,9,15:19,12:45,2:33,0:00,19,8,0,3,0,14,2,0,5,0,33,10,0,8,0,23.3%,1.39,0.824,2.214,1.175,0.866,2.041,2.469,0.617,3.086,0.355,0.211,0.566,230,11.7%,62,28,6,3,66.67%
Viktor Stålberg,CHI,25,F,79,22,21,43,34,6,14:04,13:35,0:27,0:01,22,0,0,6,1,21,0,0,4,0,43,0,0,10,1,0.0%,1.188,1.134,2.321,1.23,1.174,2.403,0.0,0.0,0.0,0.278,0.266,0.544,215,10.2%,91,24,5,6,45.45%
Clarke MacArthur,TOR,26,F,73,20,23,43,37,3,15:50,13:50,2:00,0:00,17,3,0,4,1,17,6,0,3,0,34,9,0,7,1,20.9%,1.038,1.193,2.231,1.01,1.01,2.02,1.231,2.462,3.693,0.274,0.315,0.589,148,13.5%,60,21,5,6,45.45%
Chris Higgins,VAN,28,F,71,18,25,43,16,11,16:18,13:24,1:42,1:11,16,1,1,4,2,18,7,0,4,0,34,8,1,8,2,18.6%,0.932,1.295,2.227,1.008,1.134,2.142,0.494,3.46,3.954,0.254,0.352,0.606,165,10.9%,61,29,12,18,40.00%
Sergei Kostitsyn,NSH,24,F,75,17,26,43,34,8,16:28,14:16,1:16,0:55,15,1,1,3,0,18,8,0,5,0,33,9,1,8,0,20.9%,0.826,1.263,2.089,0.841,1.009,1.85,0.624,4.991,5.615,0.227,0.347,0.573,97,17.5%,44,27,0,6,0.00%
Keith Yandle,PHX,25,D,82,11,32,43,51,5,22:20,18:43,3:27,0:09,11,0,0,2,0,21,11,0,6,0,32,11,0,8,0,25.6%,0.36,1.048,1.409,0.43,0.821,1.251,0.0,2.333,2.333,0.134,0.39,0.524,196,5.6%,31,77,0,0,0.00%
Kevin Shattenkirk,STL,22,D,81,9,34,43,60,20,21:36,16:48,2:51,1:55,4,5,0,2,0,20,13,1,9,0,24,18,1,11,0,41.9%,0.309,1.166,1.475,0.176,0.881,1.057,1.293,3.363,4.656,0.111,0.42,0.531,178,5.1%,72,103,1,3,25.00%
Kimmo Timonen,PHI,36,D,76,4,39,43,46,8,21:14,13:58,3:47,3:28,0,4,0,0,0,22,17,0,7,1,22,21,0,7,1,48.8%,0.149,1.45,1.598,0.0,1.243,1.243,0.834,3.543,4.376,0.053,0.513,0.566,130,3.1%,68,129,1,0,100.00%
David Perron,STL,23,F,57,21,21,42,28,19,18:17,14:53,2:39,0:44,15,5,1,4,0,15,5,1,6,1,30,10,2,10,1,23.8%,1.209,1.209,2.418,1.06,1.06,2.12,1.98,1.98,3.96,0.368,0.368,0.737,114,18.4%,32,13,2,8,20.00%
Rich Peverley,BOS,29,F,57,11,31,42,22,20,16:53,12:29,2:44,1:40,10,1,0,1,0,19,10,2,9,0,29,11,2,10,0,26.2%,0.685,1.932,2.617,0.843,1.602,2.445,0.384,3.84,4.224,0.193,0.544,0.737,112,9.8%,23,13,203,129,61.14%
Kristopher Letang,PIT,24,D,51,10,32,42,34,21,24:50,19:04,4:05,1:39,5,4,1,3,1,20,11,1,7,0,25,15,2,10,1,35.7%,0.474,1.516,1.989,0.308,1.233,1.542,1.148,3.157,4.305,0.196,0.627,0.824,142,7.0%,83,86,0,0,0.00%
Mike Cammalleri,CGY,29,F,66,20,21,41,26,-10,18:06,14:27,3:02,0:36,17,3,0,4,0,12,9,0,3,0,29,12,0,7,0,29.3%,1.004,1.054,2.058,1.068,0.754,1.823,0.899,2.696,3.595,0.303,0.318,0.621,175,11.4%,17,19,104,124,45.61%
Cody Hodgson,BUF,21,F,83,19,22,41,10,1,13:49,11:38,1:57,0:13,12,7,0,3,0,15,7,0,3,0,27,14,0,6,0,34.1%,0.994,1.151,2.144,0.745,0.931,1.676,2.59,2.59,5.181,0.229,0.265,0.494,154,12.3%,37,29,329,381,46.34%
Brooks Laich,WSH,28,F,82,16,25,41,34,-8,18:29,13:49,2:11,2:28,10,5,1,5,1,21,4,0,2,0,31,9,1,7,1,22.0%,0.633,0.989,1.622,0.529,1.112,1.641,1.663,1.33,2.994,0.195,0.305,0.5,191,8.4%,120,92,664,730,47.63%
Derick Brassard,CBJ,24,F,74,14,27,41,42,-20,16:20,13:09,3:03,0:07,9,5,0,3,1,17,10,0,4,0,26,15,0,7,1,36.6%,0.695,1.34,2.035,0.555,1.048,1.603,1.325,2.651,3.976,0.189,0.365,0.554,125,11.2%,137,16,278,339,45.06%
Steve Downie,COL,24,F,75,14,27,41,137,-6,15:55,13:59,1:55,0:00,12,2,0,2,0,23,4,0,6,2,35,6,0,8,2,14.6%,0.703,1.356,2.059,0.686,1.315,2.001,0.828,1.656,2.484,0.187,0.36,0.547,140,10.0%,105,25,40,47,45.98%
Michael Del Zotto,NYR,21,D,77,10,31,41,36,20,22:26,16:51,4:11,1:23,8,1,1,2,0,16,13,2,14,4,24,14,3,16,4,34.1%,0.347,1.077,1.424,0.37,0.74,1.11,0.186,2.418,2.604,0.13,0.403,0.532,113,8.9%,156,95,0,0,0.00%
R.J. Umberger,CBJ,29,F,77,20,20,40,27,-10,18:11,14:00,3:09,1:01,15,5,0,3,0,14,5,1,3,0,29,10,1,6,0,25.0%,0.857,0.857,1.713,0.834,0.779,1.613,1.233,1.233,2.466,0.26,0.26,0.519,200,10.0%,102,70,150,156,49.02%
Duncan Keith,CHI,28,D,74,4,36,40,42,15,26:53,21:26,3:09,2:17,3,1,0,1,0,22,12,2,11,0,25,13,2,12,0,32.5%,0.121,1.085,1.206,0.113,0.832,0.945,0.256,3.078,3.334,0.054,0.486,0.541,162,2.5%,45,121,0,0,0.00%
Jason Chimera,WSH,32,F,82,20,19,39,78,4,14:25,12:38,0:53,0:54,17,1,2,5,1,19,0,0,4,2,36,1,2,9,3,2.6%,1.014,0.963,1.977,0.985,1.1,2.085,0.826,0.0,0.826,0.244,0.232,0.476,205,9.8%,132,27,30,32,48.39%
Chris Kelly,BOS,31,F,82,20,19,39,41,33,14:44,12:45,0:12,1:47,17,1,2,6,0,19,0,0,4,1,36,1,2,10,1,2.6%,0.993,0.943,1.937,0.976,1.09,2.066,3.64,0.0,3.64,0.244,0.232,0.476,122,16.4%,79,56,419,390,51.79%
Jannik Hansen,VAN,25,F,82,16,23,39,34,18,14:53,12:36,0:08,2:08,15,0,1,1,0,21,0,2,5,2,36,0,3,6,2,0.0%,0.786,1.13,1.916,0.871,1.219,2.089,0.0,0.0,0.0,0.195,0.28,0.476,137,11.7%,118,24,12,17,41.38%
Steve Ott,DAL,29,F,74,11,28,39,156,5,18:20,14:34,2:01,1:45,7,4,0,2,1,22,4,2,5,1,29,8,2,7,2,20.5%,0.486,1.238,1.724,0.389,1.224,1.614,1.606,1.606,3.211,0.149,0.378,0.527,108,10.2%,278,27,561,450,55.49%
Matt Cooke,PIT,33,F,82,19,19,38,44,5,15:40,11:57,1:11,2:32,16,1,2,4,0,12,5,2,2,0,28,6,4,6,0,15.8%,0.887,0.887,1.773,0.98,0.735,1.714,0.617,3.086,3.703,0.232,0.232,0.463,147,12.9%,160,41,18,15,54.55%
Patrik Berglund,STL,23,F,82,19,19,38,30,4,17:57,14:03,2:22,1:31,17,0,2,3,0,15,4,0,6,1,32,4,2,9,1,10.5%,0.774,0.774,1.548,0.884,0.78,1.665,0.0,1.236,1.236,0.232,0.232,0.463,188,10.1%,97,36,567,601,48.54%
Carl Hagelin,NYR,23,F,64,14,24,38,24,21,15:02,14:16,0:20,0:25,12,0,2,2,0,24,0,0,3,0,36,0,2,5,0,0.0%,0.872,1.495,2.368,0.788,1.576,2.365,0.0,0.0,0.0,0.219,0.375,0.594,131,10.7%,78,23,1,5,16.67%
Todd Bertuzzi,DET,36,F,71,14,24,38,64,23,15:33,13:50,1:41,0:00,14,0,0,1,1,20,4,0,3,0,34,4,0,4,1,10.5%,0.761,1.304,2.065,0.854,1.22,2.075,0.0,1.994,1.994,0.197,0.338,0.535,118,11.9%,96,23,5,8,38.46%
Jack Johnson,CBJ,24,D,82,12,26,38,39,-7,23:46,17:50,4:01,1:53,7,5,0,5,2,14,12,0,6,1,21,17,0,11,3,44.7%,0.369,0.8,1.17,0.287,0.574,0.861,0.909,2.182,3.091,0.146,0.317,0.463,176,6.8%,107,129,0,0,0.00%
Saku Koivu,ANA,37,F,74,11,27,38,50,7,18:07,14:20,2:06,1:40,11,0,0,1,0,21,6,0,5,0,32,6,0,6,0,15.8%,0.492,1.208,1.7,0.622,1.187,1.809,0.0,2.309,2.309,0.149,0.365,0.514,107,10.3%,56,24,646,587,52.39%
Matt Carle,PHI,27,D,82,4,34,38,36,4,23:01,18:39,2:38,1:43,1,3,0,0,0,25,9,0,6,0,26,12,0,6,0,31.6%,0.127,1.081,1.208,0.039,0.981,1.02,0.832,2.496,3.327,0.049,0.415,0.463,132,3.0%,55,164,0,0,0.00%
David Jones,COL,27,F,72,20,17,37,32,-8,15:45,13:13,1:52,0:39,16,3,1,5,2,14,3,0,1,0,30,6,1,6,2,16.2%,1.058,0.899,1.958,1.008,0.882,1.891,1.337,1.337,2.675,0.278,0.236,0.514,136,14.7%,85,24,16,18,47.06%
Jamie McGinn,COL,23,F,78,20,17,37,37,-3,13:26,12:28,0:44,0:13,14,6,0,2,0,15,2,0,2,0,29,8,0,4,0,21.6%,1.144,0.972,2.117,0.863,0.925,1.788,6.212,2.071,8.283,0.256,0.218,0.474,159,12.6%,159,37,6,1,85.71%
David Bolland,CHI,25,F,76,19,18,37,47,0,16:30,12:44,1:59,1:46,9,7,3,2,0,13,5,0,1,1,22,12,3,3,1,32.4%,0.909,0.861,1.77,0.557,0.805,1.363,2.781,1.986,4.767,0.25,0.237,0.487,126,15.1%,58,38,582,621,48.38%
Lauri Korpikoski,PHX,25,F,82,17,20,37,14,3,17:08,13:48,0:43,2:36,14,0,3,3,0,18,2,0,1,0,32,2,3,4,0,5.4%,0.726,0.854,1.58,0.742,0.954,1.696,0.0,2.025,2.025,0.207,0.244,0.451,146,11.6%,91,43,23,64,26.44%
Colin Greening,OTT,25,F,82,17,20,37,46,-4,15:35,13:39,1:45,0:09,13,4,0,0,0,16,4,0,1,0,29,8,0,1,0,21.6%,0.798,0.939,1.736,0.696,0.857,1.553,1.659,1.659,3.318,0.207,0.244,0.451,184,9.2%,189,48,26,36,41.94%
Milan Hejduk,COL,35,F,81,14,23,37,14,-12,17:00,14:36,2:20,0:03,8,6,0,1,0,15,8,0,2,1,23,14,0,3,1,37.8%,0.61,1.001,1.611,0.406,0.761,1.166,1.895,2.527,4.422,0.173,0.284,0.457,170,8.2%,35,29,2,6,25.00%
Brent Burns,SJS,26,D,81,11,26,37,34,8,22:32,18:01,2:44,1:46,6,5,0,2,1,15,11,0,5,0,21,16,0,7,1,43.2%,0.362,0.854,1.216,0.247,0.617,0.863,1.353,2.977,4.33,0.136,0.321,0.457,201,5.5%,68,117,0,0,0.00%
Antoine Vermette,PHX,29,F,82,11,26,37,28,-13,17:12,13:46,2:02,1:23,6,4,1,4,0,20,5,1,3,1,26,9,2,7,1,24.3%,0.468,1.106,1.573,0.319,1.062,1.381,1.439,1.799,3.237,0.134,0.317,0.451,149,7.4%,124,48,645,495,56.58%
Sidney Crosby,PIT,24,F,22,8,29,37,14,15,18:28,14:27,3:52,0:07,6,2,0,3,0,20,9,0,5,0,26,11,0,8,0,29.7%,1.181,4.282,5.463,1.131,3.771,4.902,1.405,6.323,7.728,0.364,1.318,1.682,75,10.7%,11,7,227,226,50.11%
Sergei Gonchar,OTT,37,D,74,5,32,37,55,-4,22:15,17:19,3:06,1:49,3,2,0,1,0,19,12,1,3,0,22,14,1,4,0,37.8%,0.182,1.166,1.348,0.14,0.89,1.03,0.522,3.135,3.657,0.068,0.432,0.5,131,3.8%,48,115,0,0,0.00%
Dan Hamhuis,VAN,29,D,82,4,33,37,46,29,23:25,18:38,1:51,2:55,3,1,0,0,0,21,10,2,8,1,24,11,2,8,1,29.7%,0.125,1.031,1.156,0.118,0.825,0.942,0.393,3.925,4.318,0.049,0.402,0.451,140,2.9%,103,99,0,0,0.00%
Nick Leddy,CHI,20,D,82,3,34,37,10,-12,22:04,18:40,2:06,1:17,3,0,0,0,0,23,11,0,4,0,26,11,0,4,0,29.7%,0.099,1.127,1.226,0.118,0.901,1.019,0.0,3.809,3.809,0.037,0.415,0.451,94,3.2%,67,78,0,0,0.00%
Devin Setoguchi,MIN,24,F,69,19,17,36,28,-17,17:35,14:47,2:47,0:00,12,7,0,2,1,11,6,0,0,0,23,13,0,2,1,36.1%,0.939,0.84,1.779,0.705,0.646,1.352,2.179,1.868,4.046,0.275,0.246,0.522,174,10.9%,73,23,3,8,27.27%
Jirí Tlusty,CAR,23,F,79,17,19,36,26,1,14:54,13:04,0:51,0:58,15,2,0,1,0,14,4,1,3,0,29,6,1,4,0,16.7%,0.866,0.968,1.834,0.871,0.813,1.685,1.776,3.552,5.328,0.215,0.241,0.456,136,12.5%,83,57,3,8,27.27%
Andrei Kostitsyn,NSH,26,F,72,16,20,36,26,-1,15:06,13:22,1:43,0:01,11,5,0,5,0,19,1,0,3,0,30,6,0,8,0,16.7%,0.882,1.103,1.985,0.686,1.184,1.87,2.417,0.483,2.9,0.222,0.278,0.5,122,13.1%,112,9,3,14,17.65%
Artem Anisimov,NYR,23,F,79,16,20,36,34,12,15:24,12:44,1:36,1:03,11,4,1,1,0,20,0,0,5,1,31,4,1,6,1,11.1%,0.789,0.986,1.775,0.656,1.193,1.849,1.882,0.0,1.882,0.203,0.253,0.456,132,12.1%,75,46,161,184,46.67%
