Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,TOI,ES,PP,SH,ESG,PPG,SHG,GWG,OTG,ESA,PPA,SHA,GWA,OTA,ESP,PPP,SHP,GWP,OTP,PPP%,G/60,A/60,P/60,ESG/60,ESA/60,ESP/60,PPG/60,PPA/60,PPP/60,G/GP,A/GP,P/GP,SHOTS,SH%,HITS,BS,FOW,FOL,FO%
Sergei Kostitsyn,NSH,23,F,77,23,27,50,20,10,15:11,12:57,1:53,0:20,18,4,1,2,0,18,9,0,5,0,36,13,1,7,0,26.0%,1.18,1.385,2.565,1.082,1.082,2.165,1.65,3.713,5.363,0.299,0.351,0.649,93,24.7%,41,15,1,5,16.67%
Andy McDonald,STL,33,F,58,20,30,50,26,18,20:02,15:46,3:20,0:54,14,5,1,3,0,18,12,0,3,0,32,17,1,6,0,34.0%,1.033,1.549,2.582,0.918,1.181,2.099,1.544,3.706,5.25,0.345,0.517,0.862,180,11.1%,40,27,207,142,59.31%
Mikael Samuelsson,VAN,34,F,75,18,32,50,36,8,16:37,14:06,2:29,0:02,13,5,0,2,0,18,14,0,6,0,31,19,0,8,0,38.0%,0.866,1.539,2.405,0.737,1.02,1.757,1.609,4.505,6.114,0.24,0.427,0.667,215,8.4%,76,21,9,19,32.14%
Martin Erat,NSH,29,F,64,17,33,50,22,14,18:05,14:25,2:33,1:06,10,7,0,3,1,25,8,0,7,0,35,15,0,10,1,30.0%,0.881,1.71,2.591,0.65,1.625,2.276,2.56,2.925,5.485,0.266,0.516,0.781,135,12.6%,57,21,19,25,43.18%
Christian Ehrhoff,VAN,28,D,79,14,36,50,52,19,23:59,18:17,3:33,2:08,8,6,0,3,1,13,22,1,6,0,21,28,1,9,1,56.0%,0.443,1.14,1.583,0.332,0.54,0.872,1.279,4.69,5.969,0.177,0.456,0.633,209,6.7%,54,108,0,0,0.00%
Dan Boyle,SJS,34,D,76,9,41,50,67,2,26:14,19:41,4:17,2:15,5,4,0,2,0,18,23,0,8,1,23,27,0,10,1,54.0%,0.271,1.234,1.504,0.2,0.722,0.922,0.736,4.233,4.969,0.118,0.539,0.658,199,4.5%,55,139,0,2,0.00%
Kristopher Letang,PIT,23,D,82,8,42,50,101,15,24:02,17:27,4:28,2:06,4,4,0,2,1,21,20,1,4,0,25,24,1,6,1,48.0%,0.244,1.279,1.522,0.168,0.88,1.048,0.655,3.274,3.929,0.098,0.512,0.61,236,3.4%,167,109,1,0,100.00%
Scott Hartnell,PHI,28,F,82,24,25,49,142,14,16:36,13:46,2:45,0:03,20,4,0,4,0,19,6,0,3,0,39,10,0,7,0,20.4%,1.058,1.102,2.159,1.062,1.009,2.071,1.058,1.587,2.645,0.293,0.305,0.598,177,13.6%,168,38,5,5,50.00%
Stephen Weiss,FLA,27,F,76,21,28,49,49,-9,20:05,14:54,3:30,1:40,16,3,2,1,1,12,16,0,2,2,28,19,2,3,3,38.8%,0.825,1.1,1.925,0.847,0.635,1.482,0.674,3.597,4.271,0.276,0.368,0.645,172,12.2%,52,44,689,590,53.87%
Tyler Ennis,BUF,21,F,82,20,29,49,30,0,15:40,13:21,2:16,0:02,15,5,0,1,0,20,9,0,4,1,35,14,0,5,1,28.6%,0.934,1.354,2.288,0.822,1.095,1.917,1.609,2.895,4.504,0.244,0.354,0.598,210,9.5%,42,27,2,7,22.22%
Alexandre Burrows,VAN,29,F,72,26,22,48,77,26,17:01,13:45,1:00,2:15,24,1,1,4,0,21,0,1,5,0,45,1,2,9,0,2.1%,1.272,1.076,2.349,1.454,1.272,2.726,0.82,0.0,0.82,0.361,0.306,0.667,152,17.1%,84,24,6,8,42.86%
Ryan Callahan,NYR,25,F,60,23,25,48,46,-7,19:54,14:16,3:23,2:13,13,10,0,5,1,18,5,2,3,0,31,15,2,8,1,31.3%,1.156,1.256,2.412,0.91,1.26,2.171,2.95,1.475,4.426,0.383,0.417,0.8,179,12.9%,224,77,2,15,11.76%
Chris Kunitz,PIT,31,F,66,23,25,48,47,18,18:16,13:34,4:10,0:31,15,7,1,2,0,20,4,1,4,0,35,11,2,6,0,22.9%,1.144,1.243,2.387,1.005,1.34,2.344,1.522,0.87,2.391,0.348,0.379,0.727,133,17.3%,155,14,4,4,50.00%
Marian Gaborik,NYR,28,F,62,22,26,48,18,8,18:05,14:41,3:09,0:13,15,7,0,4,0,17,9,0,5,0,32,16,0,9,0,33.3%,1.177,1.391,2.569,0.988,1.12,2.109,2.141,2.752,4.893,0.355,0.419,0.774,192,11.5%,46,22,0,0,0.00%
Patric Hörnqvist,NSH,23,F,79,21,27,48,47,11,15:43,12:57,2:45,0:00,15,6,0,5,0,19,8,0,6,0,34,14,0,11,0,29.2%,1.014,1.304,2.318,0.879,1.113,1.992,1.655,2.207,3.862,0.266,0.342,0.608,265,7.9%,86,36,22,23,48.89%
Radim Vrbata,PHX,29,F,79,19,29,48,20,5,16:22,13:01,3:13,0:06,9,10,0,2,1,22,7,0,7,1,31,17,0,9,2,35.4%,0.882,1.346,2.227,0.525,1.282,1.807,2.351,1.646,3.997,0.241,0.367,0.608,240,7.9%,42,22,2,5,28.57%
Bryan Little,ATL,23,F,76,18,30,48,33,11,18:27,14:16,2:28,1:42,14,2,2,1,1,21,8,1,3,2,35,10,3,4,3,20.8%,0.77,1.283,2.053,0.774,1.161,1.936,0.639,2.555,3.194,0.237,0.395,0.632,158,11.4%,41,31,616,715,46.28%
Brooks Laich,WSH,27,F,82,16,32,48,46,14,18:25,13:07,2:59,2:18,11,4,1,3,1,21,9,2,4,1,32,13,3,7,2,27.1%,0.636,1.271,1.907,0.613,1.171,1.784,0.977,2.198,3.175,0.195,0.39,0.585,207,7.7%,113,54,269,255,51.34%
Shea Weber,NSH,25,D,82,16,32,48,56,7,25:19,19:33,3:38,2:06,9,6,1,3,1,21,11,0,7,0,30,17,1,10,1,35.4%,0.462,0.925,1.387,0.337,0.786,1.122,1.203,2.205,3.408,0.195,0.39,0.585,254,6.3%,211,113,0,0,0.00%
Mark Recchi,BOS,42,F,81,14,34,48,35,13,16:06,12:41,2:41,0:43,8,6,0,6,1,22,11,1,5,0,30,17,1,11,1,35.4%,0.644,1.564,2.208,0.467,1.283,1.75,1.656,3.036,4.693,0.173,0.42,0.593,132,10.6%,81,25,52,45,53.61%
Brent Seabrook,CHI,25,D,82,9,39,48,47,0,24:23,18:59,2:39,2:44,4,5,0,1,0,22,15,2,8,0,26,20,2,9,0,41.7%,0.27,1.17,1.44,0.154,0.848,1.002,1.374,4.122,5.495,0.11,0.476,0.585,135,6.7%,227,154,0,0,0.00%
Brian Rafalski,DET,37,D,63,4,44,48,22,11,20:25,16:38,3:32,0:13,4,0,0,0,0,27,17,0,6,2,31,17,0,6,2,35.4%,0.187,2.052,2.238,0.229,1.545,1.774,0.0,4.563,4.563,0.063,0.698,0.762,106,3.8%,49,54,0,0,0.00%
Ryan Smyth,LAK,34,F,82,23,24,47,35,-1,18:02,14:46,2:57,0:19,14,9,0,2,0,19,5,0,7,0,33,14,0,9,0,29.8%,0.933,0.974,1.907,0.694,0.941,1.635,2.232,1.24,3.472,0.28,0.293,0.573,195,11.8%,25,18,57,75,43.18%
Mike Cammalleri,MTL,28,F,67,19,28,47,33,2,18:28,14:37,3:06,0:45,12,7,0,2,0,14,14,0,5,2,26,21,0,7,2,44.7%,0.921,1.357,2.278,0.735,0.858,1.593,2.02,4.04,6.06,0.284,0.418,0.701,193,9.8%,17,19,33,41,44.59%
Antoine Vermette,CBJ,28,F,82,19,28,47,60,0,18:48,14:27,2:54,1:26,15,3,1,3,1,21,7,0,2,0,36,10,1,5,1,21.3%,0.739,1.089,1.828,0.759,1.062,1.821,0.754,1.759,2.513,0.232,0.341,0.573,183,10.4%,123,47,856,684,55.58%
Derick Brassard,CBJ,23,F,74,17,30,47,55,-11,17:01,13:59,2:58,0:03,11,6,0,3,0,20,10,0,2,0,31,16,0,5,0,34.0%,0.809,1.428,2.238,0.638,1.159,1.797,1.631,2.718,4.349,0.23,0.405,0.635,183,9.3%,121,14,414,474,46.62%
Tomas Kaberle,BOS,32,D,82,4,43,47,18,4,22:06,17:45,4:03,0:17,4,0,0,1,0,18,25,0,4,1,22,25,0,5,1,53.2%,0.132,1.423,1.555,0.165,0.742,0.907,0.0,4.503,4.503,0.049,0.524,0.573,130,3.1%,37,140,0,0,0.00%
Brian Gionta,MTL,31,F,82,29,17,46,24,3,19:37,14:47,2:53,1:56,20,7,2,6,0,13,4,0,3,0,33,11,2,9,0,23.9%,1.082,0.634,1.716,0.99,0.643,1.633,1.768,1.01,2.778,0.354,0.207,0.561,298,9.7%,87,31,19,40,32.20%
Daniel Cleary,DET,32,F,68,26,20,46,20,-1,16:38,13:55,1:32,1:10,21,5,0,8,1,17,3,0,3,0,38,8,0,11,1,17.4%,1.379,1.061,2.44,1.331,1.078,2.409,2.865,1.719,4.585,0.382,0.294,0.676,192,13.5%,112,25,35,56,38.46%
Blake Comeau,NYI,24,F,77,24,22,46,43,-17,18:41,13:55,2:30,2:15,18,5,1,3,1,15,7,0,1,0,33,12,1,4,1,26.1%,1.001,0.917,1.918,1.008,0.84,1.847,1.554,2.175,3.729,0.312,0.286,0.597,182,13.2%,120,32,35,77,31.25%
Kris Versteeg,PHI,24,F,80,21,25,46,53,-9,17:43,14:08,2:52,0:42,14,6,1,0,0,17,8,0,3,0,31,14,1,3,0,30.4%,0.888,1.058,1.946,0.742,0.902,1.644,1.567,2.089,3.656,0.263,0.313,0.575,180,11.7%,45,56,63,67,48.46%
Matt D'Agostini,STL,24,F,82,21,25,46,40,8,14:45,13:01,1:39,0:04,15,6,0,5,0,17,8,0,3,0,32,14,0,8,0,30.4%,1.041,1.239,2.281,0.842,0.955,1.797,2.654,3.539,6.192,0.256,0.305,0.561,163,12.9%,70,36,21,34,38.18%
Andrew Brunette,MIN,37,F,82,18,28,46,16,-7,16:47,13:40,3:06,0:00,10,8,0,3,0,18,10,0,7,0,28,18,0,10,0,39.1%,0.784,1.22,2.004,0.535,0.963,1.498,1.88,2.35,4.231,0.22,0.341,0.561,117,15.4%,27,31,7,11,38.89%
Brent Burns,MIN,25,D,80,17,29,46,98,-10,25:02,19:15,3:04,2:42,9,8,0,3,1,22,6,1,3,1,31,14,1,6,2,30.4%,0.509,0.868,1.377,0.35,0.856,1.207,1.955,1.466,3.422,0.213,0.363,0.575,170,10.0%,133,106,1,1,50.00%
Jakub Vorácek,CBJ,21,F,80,14,32,46,26,-3,16:58,13:59,2:57,0:01,12,2,0,2,2,26,6,0,6,0,38,8,0,8,2,17.4%,0.619,1.414,2.033,0.644,1.394,2.038,0.507,1.521,2.028,0.175,0.4,0.575,183,7.7%,55,22,24,41,36.92%
Alex Goligoski,DAL,25,D,83,14,32,46,40,20,22:14,16:53,4:00,1:20,7,7,0,4,1,15,17,0,5,2,22,24,0,9,3,52.2%,0.455,1.04,1.495,0.3,0.642,0.942,1.262,3.066,4.328,0.169,0.386,0.554,162,8.6%,75,106,0,0,0.00%
John-Michael Liles,COL,30,D,76,6,40,46,35,-9,22:00,17:43,3:13,1:03,3,3,0,0,0,25,15,0,2,1,28,18,0,2,1,39.1%,0.215,1.435,1.65,0.134,1.114,1.247,0.734,3.672,4.406,0.079,0.526,0.605,163,3.7%,59,153,0,0,0.00%
David Jones,COL,26,F,77,27,18,45,28,-2,17:40,13:49,2:23,1:27,21,6,0,4,3,14,3,1,2,0,35,9,1,6,3,20.0%,1.19,0.793,1.984,1.184,0.789,1.973,1.952,0.976,2.929,0.351,0.234,0.584,153,17.7%,93,38,10,11,47.62%
Dustin Penner,LAK,28,F,81,23,22,45,47,-12,18:07,13:53,3:05,1:08,16,6,1,3,1,20,2,0,3,0,36,8,1,6,1,17.8%,0.94,0.899,1.839,0.853,1.066,1.919,1.44,0.48,1.92,0.284,0.272,0.556,173,13.3%,90,30,131,175,42.81%
James Neal,PIT,23,F,79,22,23,45,66,7,17:29,14:48,2:34,0:06,17,5,0,3,0,18,5,0,4,0,35,10,0,7,0,22.2%,0.955,0.998,1.953,0.872,0.923,1.794,1.47,1.47,2.941,0.278,0.291,0.57,212,10.4%,159,26,8,15,34.78%
Tyler Kennedy,PIT,24,F,80,21,24,45,37,1,14:31,12:36,1:52,0:02,14,7,0,2,1,17,7,0,6,1,31,14,0,8,2,31.1%,1.084,1.239,2.323,0.832,1.011,1.843,2.795,2.795,5.591,0.263,0.3,0.563,234,9.0%,95,23,27,33,45.00%
Derek Stepan,NYR,20,F,82,21,24,45,20,8,16:26,13:37,2:22,0:26,18,3,0,3,0,17,7,0,6,0,35,10,0,9,0,22.2%,0.934,1.068,2.002,0.966,0.913,1.879,0.928,2.164,3.092,0.256,0.293,0.549,166,12.7%,83,26,277,442,38.53%
Andrei Kostitsyn,MTL,25,F,81,20,25,45,36,3,15:53,13:36,2:16,0:00,15,5,0,6,1,19,6,0,9,1,34,11,0,15,2,24.4%,0.932,1.166,2.098,0.817,1.035,1.851,1.628,1.954,3.582,0.247,0.309,0.556,196,10.2%,140,26,0,2,0.00%
Todd Bertuzzi,DET,35,F,81,16,29,45,71,-7,15:57,14:21,1:35,0:00,14,2,0,2,0,24,5,0,8,2,38,7,0,10,2,15.6%,0.743,1.346,2.089,0.722,1.238,1.96,0.933,2.332,3.265,0.198,0.358,0.556,138,11.6%,110,21,18,22,45.00%
Saku Koivu,ANA,36,F,75,15,30,45,36,-8,19:08,14:53,2:15,1:58,11,4,0,3,0,19,11,0,8,2,30,15,0,11,2,33.3%,0.627,1.254,1.881,0.591,1.02,1.611,1.412,3.884,5.296,0.2,0.4,0.6,104,14.4%,48,35,707,632,52.80%
Erik Karlsson,OTT,20,D,75,13,32,45,50,-30,23:30,18:22,3:39,1:28,9,4,0,4,0,14,17,1,5,1,23,21,1,9,1,46.7%,0.442,1.089,1.531,0.392,0.609,1.001,0.873,3.71,4.583,0.173,0.427,0.6,182,7.1%,32,74,0,0,0.00%
Duncan Keith,CHI,27,D,82,7,38,45,22,-1,26:53,21:15,2:59,2:38,3,3,1,1,0,19,19,0,9,3,22,22,1,10,3,48.9%,0.191,1.034,1.225,0.103,0.654,0.757,0.735,4.656,5.391,0.085,0.463,0.549,173,4.1%,45,149,0,0,0.00%
Blake Wheeler,ATL,24,F,81,18,26,44,46,10,16:14,13:34,1:19,1:20,18,0,0,2,0,21,5,0,1,0,39,5,0,3,0,11.4%,0.821,1.185,2.006,0.982,1.146,2.129,0.0,2.785,2.785,0.222,0.321,0.543,179,10.1%,74,47,52,96,35.14%
Artem Anisimov,NYR,22,F,82,18,26,44,20,3,16:12,13:22,1:47,1:02,15,3,0,2,1,21,5,0,4,0,36,8,0,6,1,18.2%,0.813,1.174,1.986,0.821,1.149,1.969,1.221,2.034,3.255,0.22,0.317,0.537,190,9.5%,74,45,306,382,44.48%
Zdeno Chara,BOS,33,D,81,14,30,44,88,33,25:26,19:28,3:08,2:48,5,8,1,2,0,22,7,1,6,0,27,15,2,8,0,34.1%,0.408,0.874,1.281,0.19,0.837,1.027,1.887,1.651,3.538,0.173,0.37,0.543,264,5.3%,153,111,0,0,0.00%
Frans Nielsen,NYI,26,F,71,13,31,44,38,13,17:45,12:15,2:30,2:59,6,0,7,1,0,22,8,1,6,2,28,8,8,7,2,18.2%,0.618,1.475,2.093,0.414,1.518,1.932,0.0,2.687,2.687,0.183,0.437,0.62,156,8.3%,23,63,446,519,46.22%
Travis Zajac,NJD,25,F,82,13,31,44,24,-6,19:46,15:07,2:34,2:05,10,2,1,1,1,22,8,1,7,1,32,10,2,8,2,22.7%,0.481,1.147,1.627,0.484,1.065,1.549,0.569,2.275,2.844,0.159,0.378,0.537,173,7.5%,55,31,707,571,55.32%
Curtis Glencross,CGY,28,F,79,24,19,43,59,6,16:14,12:40,1:10,2:23,19,3,2,4,0,16,2,1,1,0,35,5,3,5,0,11.6%,1.122,0.888,2.01,1.138,0.959,2.097,1.94,1.293,3.233,0.304,0.241,0.544,149,16.1%,105,54,57,84,40.43%
Jarret Stoll,LAK,28,F,82,20,23,43,42,-6,17:09,13:09,2:31,1:29,15,4,1,5,0,13,8,2,5,0,28,12,3,10,0,27.9%,0.853,0.98,1.833,0.834,0.723,1.558,1.16,2.321,3.481,0.244,0.28,0.524,187,10.7%,164,41,753,557,57.48%
Evander Kane,ATL,19,F,73,19,24,43,68,-12,17:51,14:42,2:18,0:50,15,4,0,2,0,20,4,0,3,2,35,8,0,5,2,18.6%,0.874,1.104,1.979,0.838,1.117,1.955,1.421,1.421,2.842,0.26,0.329,0.589,234,8.1%,154,32,26,38,40.63%
Jordan Eberle,EDM,20,F,69,18,25,43,22,-12,17:40,14:27,2:32,0:40,12,4,2,5,0,18,7,0,3,0,30,11,2,8,0,25.6%,0.885,1.229,2.115,0.722,1.083,1.804,1.364,2.387,3.752,0.261,0.362,0.623,158,11.4%,32,17,11,15,42.31%
Alex Pietrangelo,STL,20,D,79,11,32,43,19,18,22:00,17:00,3:00,1:58,7,4,0,1,0,21,10,1,4,0,28,14,1,5,0,32.6%,0.38,1.105,1.484,0.312,0.937,1.25,1.011,2.528,3.539,0.139,0.405,0.544,161,6.8%,57,121,0,0,0.00%
Brendan Morrison,CGY,35,F,66,9,34,43,16,13,16:41,12:21,2:19,2:00,5,3,1,1,0,24,9,1,3,1,29,12,2,4,1,27.9%,0.49,1.851,2.341,0.368,1.765,2.132,1.172,3.517,4.689,0.136,0.515,0.652,89,10.1%,22,18,378,384,49.61%
Kevin Shattenkirk,STL,21,D,72,9,34,43,36,-4,19:50,16:28,2:57,0:24,6,3,0,2,0,22,12,0,4,2,28,15,0,6,2,34.9%,0.378,1.428,1.806,0.303,1.113,1.416,0.845,3.379,4.224,0.125,0.472,0.597,108,8.3%,66,96,0,0,0.00%
Mark Giordano,CGY,27,D,82,8,35,43,67,-8,23:08,17:29,3:32,2:06,3,5,0,1,0,15,20,0,2,0,18,25,0,3,0,58.1%,0.253,1.107,1.36,0.125,0.627,0.753,1.034,4.138,5.172,0.098,0.427,0.524,165,4.9%,140,193,0,0,0.00%
Taylor Hall,EDM,19,F,65,22,20,42,27,-9,18:12,15:26,2:43,0:01,14,8,0,4,1,17,3,0,6,0,31,11,0,10,1,26.2%,1.115,1.014,2.129,0.837,1.016,1.852,2.705,1.014,3.719,0.338,0.308,0.646,186,11.8%,48,37,42,63,40.00%
Sam Gagner,EDM,21,F,68,15,27,42,37,-17,17:44,14:25,2:56,0:22,11,3,1,2,0,21,6,0,2,0,32,9,1,4,0,21.4%,0.746,1.342,2.088,0.673,1.284,1.957,0.899,1.797,2.696,0.221,0.397,0.618,138,10.9%,24,29,410,525,43.85%
Tomas Kopecky,CHI,28,F,81,15,27,42,60,-13,15:19,12:22,2:32,0:24,12,3,0,2,0,17,10,0,5,0,29,13,0,7,0,31.0%,0.725,1.305,2.03,0.719,1.018,1.737,0.872,2.907,3.778,0.185,0.333,0.519,178,8.4%,77,24,120,164,42.25%
Ales Hemsky,EDM,27,F,47,14,28,42,18,3,18:16,14:16,3:13,0:47,12,1,1,1,0,19,8,1,2,0,31,9,2,3,0,21.4%,0.978,1.955,2.933,1.074,1.7,2.773,0.396,3.172,3.568,0.298,0.596,0.894,100,14.0%,29,18,1,6,14.29%
Tim Connolly,BUF,29,F,68,13,29,42,20,-10,16:54,12:21,2:49,1:43,7,6,0,3,0,16,13,0,1,0,23,19,0,4,0,45.2%,0.678,1.513,2.191,0.5,1.142,1.642,1.871,4.053,5.924,0.191,0.426,0.618,151,8.6%,24,53,445,524,45.92%
Jack Johnson,LAK,23,D,82,5,37,42,44,-21,23:11,18:20,3:53,0:58,2,3,0,0,0,11,25,1,6,0,13,28,1,6,0,66.7%,0.158,1.167,1.325,0.08,0.439,0.519,0.565,4.709,5.274,0.061,0.451,0.512,153,3.3%,84,133,0,0,0.00%
Devin Setoguchi,SJS,23,F,72,22,19,41,37,-2,15:12,13:13,1:57,0:01,18,4,0,5,0,13,6,0,2,0,31,10,0,7,0,24.4%,1.206,1.041,2.247,1.134,0.819,1.953,1.707,2.56,4.267,0.306,0.264,0.569,199,11.1%,138,25,5,6,45.45%
Brad Marchand,BOS,22,F,77,21,20,41,51,25,13:59,11:52,0:32,1:34,14,2,5,2,0,18,1,1,3,0,32,3,6,5,0,7.3%,1.17,1.114,2.285,0.919,1.181,2.1,2.886,1.443,4.329,0.273,0.26,0.532,149,14.1%,89,30,8,17,32.00%
Michael Santorelli,FLA,25,F,82,20,21,41,20,-17,16:41,12:36,2:41,1:22,14,5,1,1,0,14,7,0,3,1,28,12,1,4,1,29.3%,0.877,0.921,1.798,0.812,0.812,1.625,1.356,1.899,3.255,0.244,0.256,0.5,193,10.4%,60,22,518,514,50.19%
Michael Ryder,BOS,30,F,79,18,23,41,26,-1,14:29,12:21,2:05,0:01,10,8,0,6,0,17,6,0,4,0,27,14,0,10,0,34.1%,0.944,1.206,2.15,0.615,1.045,1.659,2.899,2.175,5.074,0.228,0.291,0.519,165,10.9%,70,19,5,3,62.50%
Rich Peverley,BOS,28,F,82,18,23,41,37,-17,18:15,14:02,2:34,1:39,10,6,2,3,0,16,6,1,3,1,26,12,3,6,1,29.3%,0.721,0.922,1.643,0.521,0.834,1.355,1.708,1.708,3.417,0.22,0.28,0.5,201,9.0%,32,44,657,519,55.87%
David Legwand,NSH,30,F,64,17,24,41,24,13,18:48,15:10,1:36,2:01,15,0,2,3,0,20,4,0,5,2,35,4,2,8,2,9.8%,0.847,1.196,2.044,0.927,1.236,2.162,0.0,2.338,2.338,0.266,0.375,0.641,130,13.1%,36,20,395,442,47.19%
Nikolai Antropov,ATL,30,F,76,16,25,41,42,-17,15:39,13:04,2:33,0:01,11,5,0,2,0,14,11,0,2,0,25,16,0,4,0,39.0%,0.807,1.261,2.068,0.665,0.846,1.51,1.539,3.385,4.924,0.211,0.329,0.539,105,15.2%,62,39,260,274,48.69%
Mike Knuble,WSH,38,F,79,24,16,40,36,10,17:52,14:10,2:19,1:23,16,7,1,1,1,10,5,1,5,1,26,12,2,6,2,30.0%,1.019,0.68,1.699,0.858,0.536,1.394,2.285,1.632,3.917,0.304,0.203,0.506,203,11.8%,74,31,10,23,30.30%
David Booth,FLA,26,F,82,23,17,40,26,-31,18:53,15:53,2:52,0:08,15,8,0,3,0,15,2,0,2,1,30,10,0,5,1,25.0%,0.89,0.658,1.549,0.691,0.691,1.382,2.04,0.51,2.55,0.28,0.207,0.488,280,8.2%,129,25,24,24,50.00%
James van Riemsdyk,PHI,21,F,75,21,19,40,35,15,14:31,13:09,1:19,0:03,18,3,0,4,0,18,1,0,2,0,36,4,0,6,0,10.0%,1.156,1.046,2.202,1.094,1.094,2.189,1.822,0.607,2.429,0.28,0.253,0.533,173,12.1%,107,25,0,3,0.00%
Lauri Korpikoski,PHX,24,F,79,19,21,40,20,17,15:31,11:48,0:41,3:01,17,0,2,4,0,18,1,2,3,0,35,1,4,7,0,2.5%,0.929,1.027,1.956,1.093,1.157,2.25,0.0,1.108,1.108,0.241,0.266,0.506,103,18.5%,87,50,107,137,43.85%
Simon Gagne,TBL,30,F,63,17,23,40,20,-12,16:53,13:33,3:06,0:13,10,7,0,3,1,15,8,0,5,0,25,15,0,8,1,37.5%,0.959,1.297,2.256,0.702,1.054,1.756,2.143,2.449,4.591,0.27,0.365,0.635,154,11.0%,49,20,6,10,37.50%
Sergei Samsonov,FLA,32,F,78,13,27,40,14,-2,15:27,12:41,2:42,0:03,9,4,0,1,0,18,9,0,2,0,27,13,0,3,0,32.5%,0.647,1.344,1.991,0.546,1.092,1.638,1.133,2.549,3.682,0.167,0.346,0.513,123,10.6%,56,34,3,8,27.27%
Eric Belanger,PHX,33,F,82,13,27,40,36,11,17:20,14:02,1:30,1:47,11,1,1,2,0,23,4,0,3,0,34,5,1,5,0,12.5%,0.548,1.139,1.688,0.573,1.199,1.772,0.485,1.941,2.426,0.159,0.329,0.488,127,10.2%,71,45,717,580,55.28%
Drew Doughty,LAK,21,D,76,11,29,40,68,13,25:38,19:25,4:10,2:02,6,5,0,3,0,19,10,0,4,0,25,15,0,7,0,37.5%,0.339,0.893,1.231,0.244,0.772,1.016,0.945,1.891,2.836,0.145,0.382,0.526,139,7.9%,137,101,0,0,0.00%
Joe Corvo,CAR,33,D,82,11,29,40,18,-14,24:46,18:03,4:01,2:42,5,5,1,1,0,11,18,0,8,0,16,23,1,9,0,57.5%,0.325,0.856,1.181,0.203,0.446,0.649,0.909,3.272,4.181,0.134,0.354,0.488,191,5.8%,55,119,0,1,0.00%
Dennis Wideman,WSH,27,D,75,10,30,40,39,-19,23:58,17:29,4:04,2:25,1,9,0,1,1,17,13,0,5,1,18,22,0,6,2,55.0%,0.334,1.001,1.334,0.046,0.778,0.823,1.768,2.554,4.322,0.133,0.4,0.533,160,6.3%,95,126,1,0,100.00%
Cam Fowler,ANA,19,D,76,10,30,40,20,-25,22:07,18:07,3:37,0:22,4,6,0,3,2,13,17,0,6,1,17,23,0,9,3,57.5%,0.357,1.07,1.427,0.174,0.566,0.74,1.305,3.697,5.002,0.132,0.395,0.526,123,8.1%,45,93,0,0,0.00%
Matt Carle,PHI,26,D,82,1,39,40,23,30,21:59,18:28,2:18,1:13,1,0,0,0,0,37,2,0,6,2,38,2,0,6,2,5.0%,0.033,1.298,1.331,0.04,1.466,1.506,0.0,0.636,0.636,0.012,0.476,0.488,117,0.9%,51,157,0,0,0.00%
Valtteri Filppula,DET,26,F,71,16,23,39,22,-1,16:43,14:01,2:01,0:39,12,4,0,5,0,19,4,0,5,0,31,8,0,10,0,20.5%,0.809,1.163,1.971,0.723,1.145,1.868,1.666,1.666,3.332,0.225,0.324,0.549,115,13.9%,30,25,478,450,51.51%
Mason Raymond,VAN,25,F,70,15,24,39,10,8,15:47,13:21,1:22,1:04,12,2,1,5,1,20,4,0,3,0,32,6,1,8,1,15.4%,0.814,1.302,2.116,0.77,1.283,2.053,1.254,2.508,3.762,0.214,0.343,0.557,197,7.6%,38,14,26,39,40.00%
Anthony Stewart,ATL,25,F,80,14,25,39,55,-10,14:58,13:12,1:17,0:27,9,5,0,2,1,20,5,0,2,1,29,10,0,4,2,25.6%,0.701,1.252,1.954,0.511,1.135,1.646,2.888,2.888,5.776,0.175,0.313,0.488,141,9.9%,98,35,7,11,38.89%
Cory Stillman,CAR,37,F,65,12,27,39,24,5,16:54,13:39,3:13,0:01,9,3,0,2,0,18,9,0,7,2,27,12,0,9,2,30.8%,0.655,1.474,2.129,0.608,1.216,1.824,0.859,2.578,3.437,0.185,0.415,0.6,116,10.3%,64,30,17,20,45.95%
Matt Cullen,MIN,34,F,78,12,27,39,34,-14,18:01,12:53,3:07,2:00,3,5,4,2,0,11,16,0,5,0,14,21,4,7,0,53.8%,0.512,1.152,1.664,0.179,0.656,0.835,1.232,3.943,5.175,0.154,0.346,0.5,150,8.0%,39,36,473,370,56.11%
Ryan Suter,NSH,25,D,70,4,35,39,54,20,25:12,19:44,3:25,2:01,3,1,0,1,0,18,16,1,10,2,21,17,1,11,2,43.6%,0.136,1.19,1.326,0.13,0.781,0.912,0.25,3.995,4.244,0.057,0.5,0.557,115,3.5%,64,84,0,1,0.00%
Lee Stempniak,PHX,27,F,82,19,19,38,19,4,15:15,13:24,1:49,0:01,17,2,0,0,0,15,4,0,4,0,32,6,0,4,0,15.8%,0.911,0.911,1.823,0.928,0.819,1.747,0.804,1.608,2.412,0.232,0.232,0.463,199,9.6%,124,21,18,27,40.00%
Ryan Malone,TBL,31,F,54,14,24,38,51,-3,16:01,12:00,3:14,0:46,5,9,0,1,1,15,9,0,6,1,20,18,0,7,2,47.4%,0.97,1.663,2.634,0.463,1.388,1.851,3.082,3.082,6.163,0.259,0.444,0.704,149,9.4%,125,19,56,87,39.16%
