Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,TOI,ES,PP,SH,ESG,PPG,SHG,GWG,OTG,ESA,PPA,SHA,GWA,OTA,ESP,PPP,SHP,GWP,OTP,PPP%,G/60,A/60,P/60,ESG/60,ESA/60,ESP/60,PPG/60,PPA/60,PPP/60,G/GP,A/GP,P/GP,SHOTS,SH%,HITS,BS,FOW,FOL,FO%
Antoine Vermette,OTT,25,F,81,24,29,53,51,3,17:34,12:26,1:28,3:39,17,4,3,3,0,20,6,3,5,0,37,10,6,8,0,18.9%,1.012,1.222,2.234,1.012,1.19,2.202,2.01,3.015,5.026,0.296,0.358,0.654,175,13.7%,49,25,690,527,56.70%
Brian Gionta,NJD,28,F,82,22,31,53,46,1,18:16,14:01,3:28,0:45,13,8,1,4,1,18,13,0,4,1,31,21,1,8,2,39.6%,0.881,1.242,2.123,0.678,0.939,1.616,1.682,2.733,4.415,0.268,0.378,0.646,257,8.6%,52,14,30,25,54.55%
Patrick O'Sullivan,LAK,22,F,82,22,31,53,36,-8,18:42,13:38,2:25,2:38,16,3,3,2,0,22,7,2,3,0,38,10,5,5,0,18.9%,0.861,1.213,2.073,0.859,1.181,2.039,0.902,2.105,3.008,0.268,0.378,0.646,220,10.0%,95,45,203,258,44.03%
Tomas Kaberle,TOR,29,D,82,8,45,53,22,-8,24:52,18:07,5:21,1:22,2,6,0,1,1,21,24,0,11,3,23,30,0,12,4,56.6%,0.235,1.324,1.56,0.081,0.848,0.928,0.818,3.273,4.092,0.098,0.549,0.646,155,5.2%,41,99,1,1,50.00%
Chris Higgins,MTL,24,F,82,27,25,52,22,0,17:57,13:11,3:12,1:32,15,12,0,5,1,11,13,1,7,1,26,25,1,12,2,48.1%,1.1,1.019,2.119,0.832,0.61,1.442,2.735,2.962,5.697,0.329,0.305,0.634,241,11.2%,76,65,22,40,35.48%
Andy McDonald,STL,30,F,82,18,34,52,62,-21,17:52,13:58,3:30,0:23,15,3,0,1,0,20,14,0,5,0,35,17,0,6,0,32.7%,0.737,1.392,2.129,0.786,1.047,1.833,0.627,2.925,3.552,0.22,0.415,0.634,182,9.9%,46,20,527,421,55.59%
Jason Blake,TOR,34,F,82,15,37,52,28,-4,17:49,14:32,3:06,0:09,13,2,0,0,0,27,10,0,1,0,40,12,0,1,0,23.1%,0.616,1.519,2.135,0.654,1.358,2.012,0.47,2.351,2.821,0.183,0.451,0.634,332,4.5%,55,14,14,14,50.00%
Ryan Malone,PIT,28,F,77,27,24,51,103,14,19:04,13:17,3:02,2:44,14,11,2,6,0,18,5,1,5,0,32,16,3,11,0,31.4%,1.103,0.98,2.083,0.82,1.055,1.875,2.817,1.28,4.097,0.351,0.312,0.662,159,17.0%,138,34,12,26,31.58%
Erik Cole,CAR,29,F,73,22,29,51,76,5,19:21,14:17,4:08,0:55,12,10,0,4,0,22,7,0,6,1,34,17,0,10,1,33.3%,0.934,1.231,2.165,0.69,1.266,1.956,1.982,1.387,3.369,0.301,0.397,0.699,216,10.2%,186,24,9,29,23.68%
Rod Brind'Amour,CAR,37,F,59,19,32,51,38,0,22:27,15:20,4:04,3:01,13,6,0,4,1,20,12,0,3,0,33,18,0,7,1,35.3%,0.861,1.45,2.31,0.861,1.325,2.187,1.497,2.993,4.49,0.322,0.542,0.864,151,12.6%,55,38,851,609,58.29%
Zdeno Chara,BOS,30,D,77,17,34,51,114,14,26:24,18:34,4:17,3:32,7,9,1,0,0,17,16,1,5,0,24,25,2,5,0,49.0%,0.501,1.003,1.504,0.294,0.713,1.007,1.634,2.904,4.538,0.221,0.442,0.662,207,8.2%,223,78,0,0,0.00%
Ed Jovanovski,PHX,31,D,80,12,39,51,73,-13,22:32,17:28,4:26,0:38,4,8,0,2,0,19,19,1,9,0,23,27,1,11,0,52.9%,0.399,1.297,1.696,0.172,0.816,0.987,1.351,3.209,4.56,0.15,0.488,0.638,240,5.0%,114,63,0,0,0.00%
Shawn Horcoff,EDM,29,F,53,21,29,50,30,1,22:13,15:15,4:10,2:47,15,6,0,2,0,19,10,0,4,1,34,16,0,6,1,32.0%,1.07,1.477,2.547,1.113,1.409,2.522,1.63,2.716,4.346,0.396,0.547,0.943,115,18.3%,15,30,487,476,50.57%
Chris Kunitz,ANA,28,F,82,21,29,50,80,8,16:54,12:45,3:06,1:02,13,7,1,6,0,22,6,1,4,1,35,13,2,10,1,26.0%,0.909,1.255,2.164,0.746,1.263,2.009,1.644,1.409,3.052,0.256,0.354,0.61,196,10.7%,159,19,16,33,32.65%
R.J. Umberger,PHI,25,F,74,13,37,50,19,0,17:52,13:31,1:46,2:34,9,4,0,3,0,24,8,5,2,0,33,12,5,5,0,24.0%,0.59,1.679,2.269,0.54,1.439,1.978,1.835,3.671,5.506,0.176,0.5,0.676,173,7.5%,64,59,45,72,38.46%
Jochen Hecht,BUF,30,F,75,22,27,49,38,1,19:19,14:46,1:48,2:45,18,3,1,2,0,23,4,0,2,0,41,7,1,4,0,14.3%,0.911,1.118,2.029,0.975,1.246,2.221,1.333,1.778,3.111,0.293,0.36,0.653,229,9.6%,47,40,380,525,41.99%
Mike Comrie,NYI,27,F,76,21,28,49,87,-21,19:11,15:00,3:56,0:14,17,4,0,3,1,11,17,0,3,1,28,21,0,6,2,42.9%,0.864,1.152,2.016,0.894,0.579,1.473,0.802,3.41,4.212,0.276,0.368,0.645,194,10.8%,47,23,564,663,45.97%
Matt Cullen,CAR,31,F,59,13,36,49,32,2,16:52,11:16,4:58,0:37,5,8,0,1,0,20,15,1,4,0,25,23,1,5,0,46.9%,0.783,2.17,2.953,0.451,1.803,2.254,1.636,3.067,4.702,0.22,0.61,0.831,137,9.5%,33,30,364,285,56.09%
Sam Gagner,EDM,18,F,79,13,36,49,23,-21,15:40,12:46,2:48,0:05,9,4,0,1,0,24,12,0,4,1,33,16,0,5,1,32.7%,0.63,1.744,2.374,0.535,1.427,1.962,1.083,3.249,4.331,0.165,0.456,0.62,135,9.6%,18,31,125,174,41.81%
Patrick Marleau,SJS,28,F,78,19,29,48,33,-19,18:13,14:01,3:59,0:12,12,7,0,2,1,10,19,0,3,1,22,26,0,5,2,54.2%,0.802,1.224,2.026,0.658,0.548,1.207,1.348,3.659,5.007,0.244,0.372,0.615,185,10.3%,83,10,317,288,52.40%
Wojtek Wolski,COL,21,F,77,18,30,48,14,10,15:55,13:15,2:03,0:36,14,4,0,6,1,29,1,0,5,0,43,5,0,11,1,10.4%,0.881,1.468,2.348,0.823,1.705,2.528,1.511,0.378,1.889,0.234,0.39,0.623,158,11.4%,54,21,24,24,50.00%
Mark Recchi,ATL,39,F,72,14,34,48,32,-18,17:52,13:45,3:58,0:08,7,7,0,0,0,18,16,0,3,0,25,23,0,3,0,47.9%,0.653,1.586,2.238,0.424,1.09,1.514,1.467,3.352,4.819,0.194,0.472,0.667,121,11.6%,71,22,27,31,46.55%
Joe Corvo,CAR,30,D,74,13,35,48,26,17,18:38,14:10,4:22,0:06,7,6,0,3,0,13,22,0,11,1,20,28,0,14,1,58.3%,0.565,1.522,2.087,0.401,0.744,1.145,1.113,4.081,5.195,0.176,0.473,0.649,167,7.8%,31,41,0,0,0.00%
Mike Fisher,OTT,27,F,79,23,24,47,82,-10,19:45,13:58,2:53,2:53,15,6,2,4,1,20,1,3,6,1,35,7,5,10,2,14.9%,0.884,0.922,1.806,0.815,1.087,1.902,1.573,0.262,1.835,0.291,0.304,0.595,215,10.7%,234,73,618,612,50.24%
Dustin Penner,EDM,25,F,82,23,24,47,45,-12,17:12,13:20,3:43,0:08,10,13,0,4,1,15,9,0,5,0,25,22,0,9,1,46.8%,0.978,1.021,1.999,0.548,0.822,1.371,2.553,1.768,4.321,0.28,0.293,0.573,201,11.4%,99,37,104,85,55.03%
Mike Cammalleri,LAK,25,F,63,19,28,47,30,-16,18:34,14:21,4:01,0:11,9,10,0,1,0,19,9,0,2,0,28,19,0,3,0,40.4%,0.974,1.436,2.41,0.597,1.26,1.857,2.369,2.132,4.501,0.302,0.444,0.746,210,9.1%,31,14,206,174,54.21%
Brendan Shanahan,NYR,38,F,73,23,23,46,35,-2,18:30,11:58,3:59,2:32,12,11,0,3,2,14,8,1,5,0,26,19,1,8,2,41.3%,1.021,1.021,2.043,0.824,0.961,1.784,2.267,1.649,3.916,0.315,0.315,0.63,265,8.7%,47,47,6,2,75.00%
Joffrey Lupul,PHI,24,F,56,20,26,46,35,2,18:12,13:17,3:38,1:15,13,7,0,3,0,12,14,0,4,0,25,21,0,7,0,45.7%,1.177,1.53,2.707,1.047,0.967,2.014,2.056,4.111,6.167,0.357,0.464,0.821,176,11.4%,79,20,3,1,75.00%
Steven Reinprecht,PHX,31,F,81,16,30,46,26,-3,15:42,12:36,2:52,0:12,10,5,1,0,0,23,7,0,4,0,33,12,1,4,0,26.1%,0.755,1.415,2.17,0.587,1.351,1.938,1.286,1.801,3.087,0.198,0.37,0.568,105,15.2%,28,42,516,504,50.59%
Andrew Cogliano,EDM,20,F,82,18,27,45,20,1,13:39,10:49,2:01,0:48,15,1,2,5,3,20,6,1,3,0,35,7,3,8,3,15.6%,0.964,1.446,2.41,1.014,1.352,2.366,0.36,2.16,2.519,0.22,0.329,0.549,98,18.4%,25,31,214,328,39.48%
Eric Perrin,ATL,32,F,81,12,33,45,26,-5,17:49,12:56,2:03,2:50,8,2,2,0,0,21,4,8,4,1,29,6,10,4,1,13.3%,0.499,1.371,1.87,0.458,1.202,1.66,0.722,1.445,2.167,0.148,0.407,0.556,121,9.9%,52,31,380,337,53.00%
Bill Guerin,NYI,37,F,81,23,21,44,65,-15,17:22,13:37,3:38,0:06,16,7,0,5,1,14,7,0,3,0,30,14,0,8,1,31.8%,0.98,0.895,1.875,0.87,0.761,1.631,1.423,1.423,2.846,0.284,0.259,0.543,227,10.1%,62,20,12,6,66.67%
David Legwand,NSH,27,F,65,15,29,44,38,-4,18:00,12:33,3:30,1:57,11,4,0,1,0,19,9,1,3,0,30,13,1,4,0,29.5%,0.769,1.486,2.255,0.809,1.397,2.206,1.054,2.371,3.425,0.231,0.446,0.677,144,10.4%,7,21,305,395,43.57%
Kimmo Timonen,PHI,32,D,80,8,36,44,50,0,23:34,15:28,4:56,3:09,4,3,1,1,0,9,26,1,6,0,13,29,2,7,0,65.9%,0.254,1.145,1.4,0.194,0.436,0.63,0.455,3.944,4.399,0.1,0.45,0.55,125,6.4%,64,129,0,0,0.00%
Scott Hartnell,PHI,25,F,80,24,19,43,159,2,16:10,13:17,2:24,0:28,13,10,1,6,1,16,2,1,8,0,29,12,2,14,1,27.9%,1.112,0.881,1.993,0.733,0.903,1.636,3.106,0.621,3.727,0.3,0.238,0.538,176,13.6%,110,32,13,19,40.63%
Ales Kotalik,BUF,29,F,79,23,20,43,58,-5,15:20,12:02,3:16,0:01,11,12,0,1,0,8,12,0,3,0,19,24,0,4,0,55.8%,1.139,0.99,2.129,0.694,0.505,1.199,2.779,2.779,5.558,0.291,0.253,0.544,207,11.1%,139,18,98,122,44.55%
John Madden,NJD,34,F,80,20,23,43,26,1,19:26,14:58,0:52,3:35,14,3,3,3,1,22,0,1,3,0,36,3,4,6,1,7.0%,0.771,0.887,1.658,0.701,1.102,1.803,2.548,0.0,2.548,0.25,0.288,0.538,185,10.8%,49,50,786,677,53.73%
Brent Burns,MIN,22,D,82,15,28,43,80,12,23:05,17:21,3:09,2:35,7,8,0,4,1,16,11,1,2,0,23,19,1,6,1,44.2%,0.475,0.887,1.362,0.295,0.675,0.97,1.854,2.55,4.404,0.183,0.341,0.524,158,9.5%,99,73,1,0,100.00%
Chris Pronger,ANA,33,D,72,12,31,43,128,-1,25:46,16:43,4:52,4:10,4,8,0,4,1,8,22,1,5,0,12,30,1,9,1,69.8%,0.388,1.002,1.39,0.199,0.399,0.598,1.368,3.761,5.129,0.167,0.431,0.597,182,6.6%,74,99,4,3,57.14%
Marek Zidlicky,NSH,30,D,79,5,38,43,63,-5,20:49,15:40,4:42,0:26,1,4,0,0,0,17,21,0,6,1,18,25,0,6,1,58.1%,0.182,1.386,1.568,0.048,0.824,0.872,0.646,3.39,4.035,0.063,0.481,0.544,122,4.1%,83,84,0,0,0.00%
Alexander Semin,WSH,23,F,63,26,16,42,54,-18,16:54,12:23,4:28,0:02,16,10,0,2,0,6,10,0,3,1,22,20,0,5,1,47.6%,1.464,0.901,2.365,1.23,0.461,1.691,2.129,2.129,4.258,0.413,0.254,0.667,185,14.1%,20,14,4,7,36.36%
Daniel Cleary,DET,29,F,63,20,22,42,33,21,17:23,12:22,2:39,2:21,15,5,0,3,0,14,7,1,3,1,29,12,1,6,1,28.6%,1.096,1.205,2.301,1.154,1.077,2.232,1.79,2.506,4.297,0.317,0.349,0.667,177,11.3%,82,14,56,54,50.91%
Jeff Halpern,TBL,31,F,83,20,22,42,54,0,16:46,12:47,1:25,2:33,15,4,1,2,0,17,4,1,2,0,32,8,2,4,0,19.0%,0.862,0.948,1.809,0.848,0.961,1.808,2.031,2.031,4.063,0.241,0.265,0.506,132,15.2%,81,46,381,352,51.98%
Jussi Jokinen,TBL,24,F,72,16,26,42,18,-14,14:27,11:35,2:51,0:01,10,6,0,2,0,18,8,0,8,1,28,14,0,10,1,33.3%,0.922,1.499,2.421,0.719,1.294,2.013,1.754,2.339,4.093,0.222,0.361,0.583,131,12.2%,16,21,178,163,52.20%
Alexander Steen,TOR,23,F,76,15,27,42,32,0,18:05,13:23,1:43,2:58,12,2,1,2,0,20,7,0,5,1,32,9,1,7,1,21.4%,0.655,1.178,1.833,0.708,1.179,1.887,0.911,3.19,4.101,0.197,0.355,0.553,169,8.9%,62,36,59,120,32.96%
Stephen Weiss,FLA,24,F,74,13,29,42,40,14,17:35,13:57,2:43,0:53,9,4,0,4,0,20,9,0,5,1,29,13,0,9,1,31.0%,0.599,1.337,1.936,0.523,1.161,1.684,1.188,2.672,3.86,0.176,0.392,0.568,132,9.9%,26,26,613,585,51.17%
Jirí Hudler,DET,23,F,81,13,29,42,26,11,13:10,10:27,2:41,0:00,10,3,0,2,0,17,12,0,5,0,27,15,0,7,0,35.7%,0.731,1.631,2.363,0.708,1.203,1.911,0.825,3.301,4.127,0.16,0.358,0.519,131,9.9%,25,8,10,16,38.46%
Mikko Koivu,MIN,24,F,57,11,31,42,42,13,20:53,15:06,2:59,2:46,9,2,0,2,0,20,10,1,5,0,29,12,1,7,0,28.6%,0.554,1.562,2.116,0.627,1.393,2.02,0.702,3.509,4.211,0.193,0.544,0.737,144,7.6%,40,21,542,490,52.52%
Niklas Hagman,DAL,28,F,82,27,14,41,51,4,15:35,11:02,2:21,2:11,19,4,4,8,0,10,3,1,2,0,29,7,5,10,0,17.1%,1.267,0.657,1.924,1.259,0.663,1.922,1.243,0.932,2.175,0.329,0.171,0.5,178,15.2%,40,13,2,17,10.53%
Vyacheslav Kozlov,ATL,35,F,82,17,24,41,26,-10,15:56,12:44,2:56,0:15,12,5,0,4,0,15,9,0,1,1,27,14,0,5,1,34.1%,0.78,1.102,1.882,0.689,0.861,1.55,1.243,2.237,3.48,0.207,0.293,0.5,161,10.6%,27,16,31,37,45.59%
Miroslav Satan,NYI,33,F,80,16,25,41,39,-11,18:19,13:41,3:54,0:43,11,5,0,4,0,17,8,0,2,0,28,13,0,6,0,31.7%,0.655,1.023,1.678,0.603,0.931,1.534,0.96,1.536,2.495,0.2,0.313,0.513,171,9.4%,19,22,19,19,50.00%
Martin Straka,NYR,35,F,65,14,27,41,22,5,18:37,13:31,3:14,1:50,10,3,1,2,0,21,6,0,4,0,31,9,1,6,0,22.0%,0.694,1.339,2.033,0.682,1.433,2.115,0.856,1.711,2.567,0.215,0.415,0.631,116,12.1%,24,32,7,12,36.84%
Jamie Langenbrunner,NJD,32,F,64,13,28,41,30,-1,18:17,13:07,3:17,1:53,7,5,1,2,0,16,11,1,10,1,23,16,2,12,1,39.0%,0.666,1.434,2.1,0.5,1.142,1.642,1.427,3.14,4.567,0.203,0.438,0.641,152,8.6%,58,15,10,8,55.56%
Trent Hunter,NYI,27,F,82,12,29,41,43,-17,18:12,12:44,2:29,2:58,10,2,0,1,1,20,7,2,5,0,30,9,2,6,1,22.0%,0.482,1.165,1.647,0.574,1.149,1.723,0.586,2.049,2.635,0.146,0.354,0.5,222,5.4%,256,50,6,23,20.69%
Sergei Fedorov,WSH,38,F,68,11,30,41,38,-5,17:40,12:31,3:54,1:15,5,6,0,2,0,17,11,2,4,0,22,17,2,6,0,41.5%,0.549,1.498,2.047,0.352,1.198,1.551,1.357,2.487,3.843,0.162,0.441,0.603,128,8.6%,41,22,562,449,55.59%
Robert Nilsson,EDM,22,F,71,10,31,41,22,8,13:55,11:33,2:16,0:06,7,3,0,0,0,26,5,0,4,2,33,8,0,4,2,19.5%,0.607,1.881,2.488,0.512,1.902,2.414,1.116,1.86,2.976,0.141,0.437,0.577,102,9.8%,20,14,7,8,46.67%
Lubomir Visnovsky,LAK,31,D,82,8,33,41,34,-18,22:59,16:59,4:35,1:24,5,3,0,1,0,13,19,1,4,0,18,22,1,5,0,53.7%,0.255,1.05,1.305,0.215,0.56,0.775,0.479,3.032,3.511,0.098,0.402,0.5,153,5.2%,60,118,1,7,12.50%
David Booth,FLA,23,F,73,22,18,40,26,13,16:10,13:38,1:43,0:47,21,1,0,6,0,17,1,0,1,0,38,2,0,7,0,5.0%,1.118,0.915,2.033,1.265,1.024,2.289,0.475,0.475,0.95,0.301,0.247,0.548,228,9.7%,113,29,13,25,34.21%
Tomas Holmström,DET,34,F,59,20,20,40,58,9,17:32,13:07,4:21,0:03,9,11,0,5,0,13,7,0,4,0,22,18,0,9,0,45.0%,1.159,1.159,2.319,0.697,1.007,1.704,2.571,1.636,4.208,0.339,0.339,0.678,137,14.6%,58,7,0,1,0.00%
Joe Pavelski,SJS,23,F,82,19,21,40,28,1,14:06,10:45,2:19,1:01,10,8,1,4,0,11,10,0,5,2,21,18,1,9,2,45.0%,0.985,1.089,2.074,0.68,0.748,1.428,2.521,3.151,5.672,0.232,0.256,0.488,207,9.2%,67,59,268,233,53.49%
Todd Bertuzzi,ANA,32,F,68,14,26,40,97,8,16:27,12:48,3:26,0:11,10,4,0,2,0,21,5,0,5,0,31,9,0,7,0,22.5%,0.751,1.394,2.145,0.689,1.446,2.134,1.025,1.281,2.306,0.206,0.382,0.588,121,11.6%,66,21,50,60,45.45%
Brandon Dubinsky,NYR,21,F,82,14,26,40,79,8,14:29,11:57,2:24,0:08,13,1,0,0,0,20,6,0,3,0,33,7,0,3,0,17.5%,0.706,1.312,2.019,0.795,1.224,2.019,0.305,1.829,2.134,0.171,0.317,0.488,157,8.9%,196,30,512,483,51.46%
Joe Sakic,COL,38,F,44,13,27,40,20,-4,19:59,14:15,5:14,0:29,8,5,0,1,0,13,14,0,4,1,21,19,0,5,1,47.5%,0.887,1.842,2.729,0.766,1.244,2.01,1.3,3.641,4.942,0.295,0.614,0.909,124,10.5%,11,21,296,290,50.51%
Ryan Whitney,PIT,24,D,76,12,28,40,45,-2,22:26,14:58,5:14,2:14,4,7,1,1,0,13,15,0,5,0,17,22,1,6,0,55.0%,0.422,0.985,1.407,0.211,0.686,0.897,1.055,2.261,3.316,0.158,0.368,0.526,119,10.1%,30,117,0,0,0.00%
Pavel Kubina,TOR,30,D,72,11,29,40,116,5,23:55,16:51,3:30,3:33,5,6,0,4,2,16,12,1,4,1,21,18,1,8,3,45.0%,0.383,1.01,1.393,0.247,0.791,1.038,1.425,2.85,4.276,0.153,0.403,0.556,136,8.1%,121,166,0,1,0.00%
Mikael Samuelsson,DET,31,F,73,11,29,40,26,21,16:15,13:28,2:43,0:04,8,3,0,1,0,21,8,0,5,0,29,11,0,6,0,27.5%,0.556,1.466,2.022,0.488,1.282,1.77,0.905,2.413,3.317,0.151,0.397,0.548,249,4.4%,74,21,6,8,42.86%
Tim Connolly,BUF,26,F,48,7,33,40,8,4,18:40,12:34,4:01,2:05,3,3,1,3,0,20,12,1,2,0,23,15,2,5,0,37.5%,0.469,2.209,2.677,0.298,1.989,2.287,0.933,3.731,4.663,0.146,0.688,0.833,111,6.3%,18,36,222,241,47.95%
Chuck Kobasew,BOS,25,F,73,22,17,39,29,6,17:40,13:13,2:08,2:17,13,6,3,3,0,12,5,0,3,0,25,11,3,6,0,28.2%,1.023,0.79,1.813,0.808,0.745,1.553,2.295,1.912,4.207,0.301,0.233,0.534,147,15.0%,86,29,28,42,40.00%
Mathieu Schneider,ANA,38,D,65,12,27,39,50,22,22:17,16:38,4:25,1:13,7,5,0,2,1,15,12,0,7,1,22,17,0,9,2,43.6%,0.497,1.118,1.614,0.388,0.832,1.22,1.041,2.499,3.54,0.185,0.415,0.6,139,8.6%,78,56,0,0,0.00%
Johan Franzén,DET,28,F,72,27,11,38,51,12,17:43,13:09,2:37,1:57,13,14,0,8,1,8,2,1,3,0,21,16,1,11,1,42.1%,1.269,0.517,1.786,0.824,0.507,1.33,4.458,0.637,5.095,0.375,0.153,0.528,199,13.6%,89,24,189,201,48.46%
Drew Stafford,BUF,22,F,64,16,22,38,51,3,13:31,11:33,1:55,0:03,15,1,0,5,0,20,2,0,5,1,35,3,0,10,1,7.9%,1.108,1.524,2.632,1.217,1.623,2.84,0.488,0.975,1.463,0.25,0.344,0.594,103,15.5%,62,20,8,12,40.00%
Michal Rozsíval,NYR,29,D,80,13,25,38,80,0,24:33,17:47,3:47,2:58,5,6,2,0,0,13,12,0,5,0,18,18,2,5,0,47.4%,0.397,0.764,1.161,0.211,0.548,0.759,1.188,2.377,3.565,0.163,0.313,0.475,127,10.2%,93,129,0,0,0.00%
Lee Stempniak,STL,24,F,80,13,25,38,40,0,15:53,12:33,2:41,0:37,10,3,0,2,0,18,7,0,5,0,28,10,0,7,0,26.3%,0.614,1.18,1.794,0.597,1.075,1.672,0.834,1.945,2.778,0.163,0.313,0.475,162,8.0%,103,13,4,7,36.36%
Dainius Zubrus,NJD,29,F,82,13,25,38,38,2,15:41,13:11,2:23,0:06,9,4,0,2,0,21,4,0,3,0,30,8,0,5,0,21.1%,0.606,1.165,1.772,0.499,1.165,1.664,1.22,1.22,2.439,0.159,0.305,0.463,128,10.2%,77,17,80,64,55.56%
Wade Redden,OTT,30,D,80,6,32,38,60,11,22:12,16:39,3:48,1:45,2,4,0,1,0,19,12,1,7,1,21,16,1,8,1,42.1%,0.203,1.08,1.283,0.09,0.856,0.946,0.789,2.367,3.157,0.075,0.4,0.475,136,4.4%,88,94,0,0,0.00%
Tobias Enström,ATL,23,D,82,5,33,38,42,-5,24:28,15:36,5:44,3:07,1,4,0,0,0,11,22,0,5,2,12,26,0,5,2,68.4%,0.15,0.987,1.136,0.047,0.516,0.562,0.51,2.804,3.314,0.061,0.402,0.463,105,4.8%,21,106,0,0,0.00%
Marek Svatos,COL,25,F,62,26,11,37,32,13,13:39,11:07,2:30,0:01,23,3,0,6,1,8,3,0,2,0,31,6,0,8,1,16.2%,1.843,0.78,2.622,2.002,0.696,2.698,1.156,1.156,2.312,0.419,0.177,0.597,140,18.6%,36,7,1,2,33.33%
Jonathan Cheechoo,SJS,27,F,69,23,14,37,46,11,16:35,13:04,3:24,0:07,13,10,0,4,0,9,5,0,3,0,22,15,0,7,0,40.5%,1.205,0.733,1.938,0.865,0.599,1.463,2.551,1.276,3.827,0.333,0.203,0.536,220,10.5%,123,26,4,16,20.00%
Ryan Kesler,VAN,23,F,80,21,16,37,79,1,19:03,13:39,2:07,3:16,15,4,2,2,1,12,4,0,2,0,27,8,2,4,1,21.6%,0.827,0.63,1.457,0.824,0.659,1.484,1.413,1.413,2.826,0.263,0.2,0.463,177,11.9%,78,71,720,638,53.02%
Brooks Laich,WSH,24,F,82,21,16,37,35,-3,14:02,10:09,1:18,2:35,11,8,2,4,0,14,2,0,6,2,25,10,2,10,2,27.0%,1.094,0.834,1.928,0.792,1.008,1.8,4.499,1.125,5.624,0.256,0.195,0.451,122,17.2%,83,56,281,315,47.15%
Phil Kessel,BOS,20,F,82,19,18,37,28,-6,15:13,13:02,2:07,0:04,14,5,0,3,0,16,2,0,2,0,30,7,0,5,0,18.9%,0.913,0.865,1.778,0.785,0.898,1.683,1.727,0.691,2.418,0.232,0.22,0.451,213,8.9%,11,17,138,188,42.33%
Taylor Pyatt,VAN,26,F,79,16,21,37,60,9,15:47,11:51,2:44,1:11,9,7,0,2,0,19,2,0,3,0,28,9,0,5,0,24.3%,0.77,1.01,1.78,0.577,1.217,1.794,1.94,0.554,2.495,0.203,0.266,0.468,167,9.6%,76,45,12,24,33.33%
Jere Lehtinen,DAL,34,F,48,15,22,37,14,9,18:55,12:52,3:35,2:27,6,9,0,1,0,10,10,2,4,0,16,19,2,5,0,51.4%,0.991,1.454,2.445,0.583,0.971,1.554,3.139,3.487,6.626,0.313,0.458,0.771,118,12.7%,19,31,1,10,9.09%
Jay Bouwmeester,FLA,24,D,82,15,22,37,72,-5,27:15,19:40,3:33,4:01,11,4,0,0,0,12,10,0,0,0,23,14,0,0,0,37.8%,0.403,0.591,0.993,0.409,0.446,0.855,0.824,2.06,2.884,0.183,0.268,0.451,182,8.2%,105,118,0,0,0.00%
Ryan Smyth,COL,31,F,55,14,23,37,50,-4,19:36,15:14,3:53,0:28,12,2,0,3,1,17,6,0,5,1,29,8,0,8,2,21.6%,0.779,1.279,2.058,0.859,1.217,2.075,0.561,1.683,2.244,0.255,0.418,0.673,168,8.3%,31,8,13,20,39.39%
Brett McLean,FLA,29,F,67,14,23,37,34,-5,16:14,12:01,1:57,2:15,10,3,1,1,0,13,10,0,4,0,23,13,1,5,0,35.1%,0.772,1.269,2.041,0.745,0.969,1.714,1.368,4.561,5.929,0.209,0.343,0.552,140,10.0%,22,30,296,328,47.44%
Todd White,ATL,32,F,74,14,23,37,36,-12,18:25,13:16,2:40,2:29,7,6,1,4,2,18,5,0,2,1,25,11,1,6,3,29.7%,0.616,1.012,1.628,0.428,1.1,1.527,1.823,1.519,3.342,0.189,0.311,0.5,111,12.6%,37,37,543,623,46.57%
Eric Belanger,MIN,30,F,75,13,24,37,30,-6,17:13,12:38,2:21,2:13,5,7,1,3,0,17,7,0,5,0,22,14,1,8,0,37.8%,0.604,1.115,1.719,0.316,1.076,1.392,2.376,2.376,4.751,0.173,0.32,0.493,115,11.3%,51,46,587,608,49.12%
Michael Nylander,WSH,35,F,40,11,26,37,24,-19,19:09,13:52,5:14,0:01,6,5,0,1,0,13,13,0,6,1,19,18,0,7,1,48.6%,0.861,2.036,2.897,0.648,1.405,2.053,1.431,3.719,5.15,0.275,0.65,0.925,77,14.3%,4,10,263,272,49.16%
Dustin Byfuglien,CHI,22,D,67,19,17,36,59,-7,17:01,12:56,3:54,0:11,12,7,0,4,0,7,10,0,2,0,19,17,0,6,0,47.2%,0.999,0.894,1.893,0.83,0.484,1.315,1.606,2.294,3.9,0.284,0.254,0.537,163,11.7%,137,30,0,1,0.00%
Valtteri Filppula,DET,23,F,78,19,17,36,28,16,16:57,13:54,1:49,1:13,16,3,0,3,0,12,5,0,1,0,28,8,0,4,0,22.2%,0.862,0.771,1.632,0.885,0.664,1.549,1.259,2.098,3.357,0.244,0.218,0.462,122,15.6%,35,26,314,307,50.56%
Michel Ouellet,TBL,25,F,64,17,19,36,12,11,13:37,11:34,2:02,0:00,12,5,0,0,0,13,6,0,4,0,25,11,0,4,0,30.6%,1.169,1.307,2.476,0.971,1.052,2.024,2.303,2.764,5.067,0.266,0.297,0.563,132,12.9%,57,19,19,23,45.24%
Sergei Samsonov,CAR,29,F,61,14,22,36,16,-1,15:53,12:39,3:09,0:04,11,3,0,2,1,15,7,0,5,0,26,10,0,7,1,27.8%,0.866,1.361,2.228,0.855,1.165,2.02,0.932,2.175,3.108,0.23,0.361,0.59,109,12.8%,12,17,0,3,0.00%
